success,total_time,mouse_move_count,avg_mouse_speed,max_mouse_speed,input_change_count,final_input_length,edit_distance,time_per_character,error_rate,class
1,9110.0,12,0.4373669053318134,1.607843137254902,5,5,0,1822.0,1.0,1
1,10350.0,12,0.4463505896125578,1.64,5,5,0,2070.0,1.0,1
1,8921.0,11,0.4975639570911335,1.64,5,5,0,1784.2,1.0,1
0,7747.0,12,0.4562164294687457,1.64,4,4,1,1936.75,1.0,1
1,8389.0,12,0.4535149534713876,1.64,5,5,0,1677.8,1.0,1
1,9023.0,12,0.4592977922319032,1.64,5,5,0,1804.6,1.0,1
1,8992.0,12,0.4376211353208461,1.64,5,5,0,1798.4,1.0,1
1,10470.0,12,0.4576421051258268,1.64,5,5,0,2094.0,1.0,1
1,11501.0,11,0.4968423663003843,1.64,5,5,0,2300.2,1.0,1
1,9884.0,12,0.4599467641596771,1.64,5,5,0,1976.8,1.0,1
1,8514.0,11,0.5121676161086742,1.64,5,5,0,1702.8,1.0,1
0,6030.0,12,0.4609879997039316,1.673469387755102,4,4,1,1507.5,1.0,1
1,10169.0,11,0.5012039748225804,1.64,5,5,0,2033.8,1.0,1
1,9165.0,11,0.4791652890306525,1.64,5,5,0,1833.0,1.0,1
1,10485.0,12,0.4576581877731909,1.64,5,5,0,2097.0,1.0,1
1,9084.0,11,0.4950658105557616,1.607843137254902,5,5,0,1816.8,1.0,1
1,9984.0,11,0.4990534128058828,1.673469387755102,5,5,0,1996.8,1.0,1
1,10467.0,12,0.4574056400816806,1.64,5,5,0,2093.4,1.0,1
1,10050.0,12,0.4595359593183531,1.64,5,5,0,2010.0,1.0,1
1,8535.0,12,0.4583174806638482,1.64,5,5,0,1707.0,1.0,1
0,7499.0,13,0.4243143993591461,1.64,6,6,2,1249.8333333333333,1.0,1
1,8680.0,10,0.5471819841798908,1.64,5,5,0,1736.0,1.0,1
1,9300.0,12,0.5147371917636335,2.2777777777777777,5,5,0,1860.0,1.0,1
1,8263.0,12,0.4652113736464658,1.9523809523809523,5,5,0,1652.6,1.0,1
1,8329.0,12,0.4750519397495765,1.64,5,5,0,1665.8,1.0,1
1,9499.0,11,0.4993213752525028,1.64,5,5,0,1899.8,1.0,1
1,7922.0,13,0.4242472735860183,1.64,5,5,0,1584.4,1.0,1
1,7779.0,13,0.4249322725071087,1.64,5,5,0,1555.8,1.0,1
1,7156.0,13,0.4077341594996957,1.673469387755102,5,5,0,1431.2,1.0,1
0,9027.0,12,0.4570338543617244,1.64,6,6,1,1504.5,1.0,1
1,10233.0,11,0.4757665589028892,1.64,5,5,0,2046.6,1.0,1
1,7660.0,13,0.4257396693858392,1.673469387755102,5,5,0,1532.0,1.0,1
1,8956.0,12,0.4557978090984559,1.64,5,5,0,1791.2,1.0,1
1,6699.0,12,0.4031043743610027,1.2615384615384615,5,5,0,1339.8,1.0,1
1,8196.0,12,0.5005853340807683,2.216216216216216,5,5,0,1639.2,1.0,1
1,6374.0,13,0.4221836028115505,1.64,5,5,0,1274.8,1.0,1
1,8963.0,12,0.4581417434574575,1.64,5,5,0,1792.6,1.0,1
1,9604.0,12,0.4583236288282441,1.64,5,5,0,1920.8,1.0,1
1,8246.0,11,0.5239518091451212,2.2777777777777777,5,5,0,1649.2,1.0,1
0,11397.0,12,0.4561880622310279,1.64,7,7,2,1628.142857142857,1.0,1
1,7327.0,12,0.5026368228386696,2.2777777777777777,5,5,0,1465.4,1.0,1
1,7866.0,12,0.4583236288282441,1.64,5,5,0,1573.2,1.0,1
1,6466.0,12,0.4559703895524533,1.64,5,5,0,1293.2,1.0,1
1,7941.0,99,1.7116259852540618,13.771164453821658,5,5,0,1588.2,1.0,1
1,9788.0,16,0.3819814856279104,1.64,5,5,0,1957.6,1.0,1
0,8284.0,12,0.4579924683785597,1.64,4,4,1,2071.0,1.0,1
1,8064.0,11,0.4988433282863206,1.64,5,5,0,1612.8,1.0,1
1,7345.0,11,0.5131555800206975,1.64,5,5,0,1469.0,1.0,1
1,7591.0,11,0.4962886332343805,1.607843137254902,5,5,0,1518.2,1.0,1
1,9219.0,12,0.4564425108676538,1.64,5,5,0,1843.8,1.0,1
1,8232.0,12,0.4332781493748099,1.607843137254902,5,5,0,1646.4,1.0,1
0,8053.0,11,0.4965477984354859,1.64,4,4,1,2013.25,1.0,1
1,7842.0,12,0.458143811437173,1.64,5,5,0,1568.4,1.0,1
1,9303.0,12,0.468375622800136,1.64,5,5,0,1860.6,1.0,1
1,9546.0,12,0.4679890940390976,1.64,5,5,0,1909.2,1.0,1
1,8702.0,12,0.4374103966856559,1.64,5,5,0,1740.4,1.0,1
1,8279.0,11,0.4977977755766509,1.64,5,5,0,1655.8,1.0,1
1,10280.0,11,0.4977057408147774,1.64,5,5,0,2056.0,1.0,1
1,9092.0,12,0.4225118842457673,1.607843137254902,5,5,0,1818.4,1.0,1
1,8226.0,12,0.4367131828294936,1.607843137254902,5,5,0,1645.2,1.0,1
1,9585.0,12,0.4672114004075895,1.64,5,5,0,1917.0,1.0,1
0,10499.0,12,0.4473018989544939,1.64,5,5,1,2099.8,1.0,1
1,8879.0,8,0.5923515515064666,1.64,5,5,0,1775.8,1.0,1
1,8048.0,12,0.4393361505523063,1.64,5,5,0,1609.6,1.0,1
1,9269.0,12,0.4580569087530289,1.64,5,5,0,1853.8,1.0,1
1,10803.0,10,0.5499851257047941,1.64,5,5,0,2160.6,1.0,1
1,8233.0,12,0.505090213562973,2.342857142857143,5,5,0,1646.6,1.0,1
1,9596.0,11,0.4782230052820175,1.64,5,5,0,1919.2,1.0,1
1,9547.0,11,0.498776145002274,1.673469387755102,5,5,0,1909.4,1.0,1
1,8990.0,12,0.4586864442660456,1.673469387755102,5,5,0,1798.0,1.0,1
0,7564.0,12,0.451771881768911,1.673469387755102,4,4,1,1891.0,1.0,1
1,7947.0,11,0.4989488855182756,1.64,5,5,0,1589.4,1.0,1
0,8489.0,10,0.5487780971649195,1.64,6,6,1,1414.8333333333333,1.0,1
0,8737.0,11,0.4994843844825282,1.64,6,6,1,1456.1666666666667,1.0,1
0,9098.0,12,0.4576817701200688,1.64,5,5,1,1819.6,1.0,1
1,9463.0,12,0.4554347884967968,1.64,5,5,0,1892.6,1.0,1
1,9356.0,11,0.500904264602313,1.673469387755102,5,5,0,1871.2,1.0,1
1,8382.0,12,0.4673825306227164,1.64,5,5,0,1676.4,1.0,1
0,5881.0,12,0.459331415814883,1.64,4,4,1,1470.25,1.0,1
0,7381.0,12,0.4242947473732927,1.64,4,4,1,1845.25,1.0,1
1,8880.0,12,0.4576628094314561,1.64,5,5,0,1776.0,1.0,1
1,7703.0,11,0.5098695003481556,1.64,5,5,0,1540.6,1.0,1
1,6813.0,12,0.4386182730515476,1.64,5,5,0,1362.6,1.0,1
1,7282.0,12,0.4588028657651944,1.64,5,5,0,1456.4,1.0,1
1,8580.0,12,0.4603138021202596,1.673469387755102,5,5,0,1716.0,1.0,1
1,7656.0,12,0.4592209184385424,1.64,5,5,0,1531.2,1.0,1
1,8215.0,13,0.4221171161704034,1.64,5,5,0,1643.0,1.0,1
1,8638.0,12,0.4364592398382235,1.607843137254902,5,5,0,1727.6,1.0,1
1,11180.0,11,0.4983652211353959,1.64,5,5,0,2236.0,1.0,1
1,10396.0,11,0.5027843654274939,1.7083333333333333,5,5,0,2079.2,1.0,1
1,10351.0,13,0.4344630426084001,1.673469387755102,5,5,0,2070.2,1.0,1
1,10578.0,11,0.4977977755766509,1.64,5,5,0,2115.6,1.0,1
1,7811.0,12,0.4568640009564266,1.64,5,5,0,1562.2,1.0,1
0,7448.0,12,0.4578669692322079,1.64,5,5,2,1489.6,1.0,1
1,8827.0,12,0.4682640758890673,1.64,5,5,0,1765.4,1.0,1
1,8653.0,12,0.4557241752295267,1.64,5,5,0,1730.6,1.0,1
1,7597.0,12,0.4571503632122302,1.64,5,5,0,1519.4,1.0,1
1,9436.0,12,0.4568640009564266,1.64,5,5,0,1887.2,1.0,1
1,9501.0,12,0.4566270860329533,1.64,5,5,0,1900.2,1.0,1
0,6772.0,12,0.4570389439947371,1.64,4,4,1,1693.0,1.0,1
1,9407.0,12,0.4699326829536538,1.64,5,5,0,1881.4,1.0,1
1,9798.0,12,0.4583061138216913,1.64,5,5,0,1959.6,1.0,1
0,8492.0,12,0.4497101255570637,1.64,5,5,2,1698.4,1.0,1
1,9215.0,13,0.4223319947986584,1.64,5,5,0,1843.0,1.0,1
1,8588.0,12,0.4563727447236754,1.64,5,5,0,1717.6,1.0,1
1,9963.0,12,0.4586639004033848,1.64,5,5,0,1992.6,1.0,1
1,8152.0,12,0.4389959077582253,1.64,5,5,0,1630.4,1.0,1
1,9077.0,12,0.45692650606733,1.64,5,5,0,1815.4,1.0,1
1,7630.0,12,0.4581468521246417,1.64,5,5,0,1526.0,1.0,1
1,9548.0,12,0.457588739198068,1.64,5,5,0,1909.6,1.0,1
1,8190.0,12,0.436277336474772,1.64,5,5,0,1638.0,1.0,1
1,9957.0,12,0.4581162380231535,1.64,5,5,0,1991.4,1.0,1
1,9472.0,13,0.4227052486758709,1.64,5,5,0,1894.4,1.0,1
1,11192.0,12,0.4698339708096236,1.64,5,5,0,2238.4,1.0,1
0,9021.0,12,0.4576783188410467,1.64,5,5,1,1804.2,1.0,1
1,8303.0,12,0.4674668958211005,1.64,5,5,0,1660.6,1.0,1
1,9819.0,13,0.4225078116583465,1.64,5,5,0,1963.8,1.0,1
1,9882.0,12,0.4386166189212742,1.64,5,5,0,1976.4,1.0,1
0,7267.0,12,0.45886137405195,1.64,4,4,1,1816.75,1.0,1
0,6756.0,12,0.4702328817689891,1.64,4,4,1,1689.0,1.0,1
1,7624.0,12,0.4671193002772325,1.64,5,5,0,1524.8,1.0,1
1,7279.0,12,0.4579466392851816,1.64,5,5,0,1455.8,1.0,1
1,7884.0,13,0.4055570963262073,1.607843137254902,5,5,0,1576.8,1.0,1
1,10184.0,12,0.4584904317456366,1.64,5,5,0,2036.8,1.0,1
1,8902.0,12,0.458181241744362,1.64,5,5,0,1780.4,1.0,1
0,10749.0,12,0.4586057423387481,1.64,5,5,1,2149.8,1.0,1
1,9561.0,13,0.4245403518138969,1.64,5,5,0,1912.2,1.0,1
1,9905.0,12,0.4557992119460802,1.64,5,5,0,1981.0,1.0,1
1,8276.0,12,0.4706965960596487,1.64,5,5,0,1655.2,1.0,1
1,9921.0,12,0.4235526051922479,1.64,5,5,0,1984.2,1.0,1
1,9407.0,11,0.4901540095782873,1.64,5,5,0,1881.4,1.0,1
1,10316.0,12,0.476391187220203,1.64,5,5,0,2063.2,1.0,1
1,9322.0,13,0.4333307851218598,1.64,5,5,0,1864.4,1.0,1
1,9215.0,12,0.4601444065560865,1.673469387755102,5,5,0,1843.0,1.0,1
1,7403.0,12,0.4560968408146628,1.64,5,5,0,1480.6,1.0,1
1,9516.0,12,0.459830411848644,1.673469387755102,5,5,0,1903.2,1.0,1
1,8555.0,12,0.4252126846104505,1.673469387755102,5,5,0,1711.0,1.0,1
1,8673.0,12,0.4576525552044219,1.64,5,5,0,1734.6,1.0,1
1,8701.0,12,0.4582531190587022,1.673469387755102,5,5,0,1740.2,1.0,1
1,10386.0,11,0.5006766841821532,1.64,5,5,0,2077.2,1.0,1
1,11166.0,11,0.5042612451656289,1.74468085106383,5,5,0,2233.2,1.0,1
1,8797.0,13,0.4135317307159472,1.64,5,5,0,1759.4,1.0,1
0,7943.0,11,0.4976747339511482,1.64,4,4,1,1985.75,1.0,1
1,9106.0,11,0.4971337995964908,1.64,5,5,0,1821.2,1.0,1
1,9044.0,10,0.5510947494463465,1.673469387755102,5,5,0,1808.8,1.0,1
1,10348.0,11,0.4989161827071289,1.64,5,5,0,2069.6,1.0,1
1,11191.0,12,0.4383951836357709,1.64,5,5,0,2238.2,1.0,1
1,10071.0,13,0.4239183688624308,1.64,5,5,0,2014.2,1.0,1
0,10536.0,13,0.4242753992422665,1.64,5,5,1,2107.2,1.0,1
1,9357.0,11,0.4984610353024565,1.64,5,5,0,1871.4,1.0,1
1,10610.0,12,0.4522594150007673,1.64,5,5,0,2122.0,1.0,1
1,8415.0,12,0.4601935972969342,1.64,5,5,0,1683.0,1.0,1
1,11418.0,12,0.4669760217705356,1.64,5,5,0,2283.6,1.0,1
1,7739.0,12,0.4579623064546448,1.673469387755102,5,5,0,1547.8,1.0,1
1,8271.0,13,0.4219579360641234,1.64,5,5,0,1654.2,1.0,1
1,9035.0,12,0.456599090295337,1.64,5,5,0,1807.0,1.0,1
1,7561.0,12,0.4566704738200364,1.64,5,5,0,1512.2,1.0,1
1,12113.0,12,0.4580574021509143,1.64,5,5,0,2422.6,1.0,1
1,10034.0,12,0.45631462761193,1.64,5,5,0,2006.8,1.0,1
1,10133.0,12,0.4702919734980251,1.64,5,5,0,2026.6,1.0,1
1,9307.0,12,0.4700172236932454,1.64,5,5,0,1861.4,1.0,1
1,9969.0,12,0.4601436408515402,1.673469387755102,5,5,0,1993.8,1.0,1
1,10063.0,12,0.458462683653771,1.64,5,5,0,2012.6,1.0,1
1,9174.0,10,0.5512508644623146,1.64,5,5,0,1834.8,1.0,1
0,11132.0,11,0.4978592930266163,1.64,6,6,2,1855.3333333333333,1.0,1
0,7837.0,12,0.4607018241756487,1.673469387755102,4,4,1,1959.25,1.0,1
1,9703.0,13,0.4241645192262137,1.64,5,5,0,1940.6,1.0,1
1,7460.0,12,0.4518910176960386,1.64,5,5,0,1492.0,1.0,1
1,8962.0,11,0.5001449289786729,1.64,5,5,0,1792.4,1.0,1
1,9914.0,12,0.4706089474669532,1.64,5,5,0,1982.8,1.0,1
1,9683.0,11,0.5003606186218744,1.64,5,5,0,1936.6,1.0,1
1,8424.0,12,0.4555875416930912,1.64,5,5,0,1684.8,1.0,1
0,8402.0,11,0.4978611760621914,1.64,5,5,1,1680.4,1.0,1
1,8682.0,12,0.4587662690245329,1.673469387755102,5,5,0,1736.4,1.0,1
0,7870.0,11,0.4973559477436103,1.64,5,5,1,1574.0,1.0,1
1,9674.0,12,0.4357765034124437,1.607843137254902,5,5,0,1934.8,1.0,1
1,10390.0,11,0.4875470242290247,1.64,5,5,0,2078.0,1.0,1
1,10492.0,12,0.4579908148393884,1.64,5,5,0,2098.4,1.0,1
0,10087.0,12,0.4674672085406488,1.64,5,5,1,2017.4,1.0,1
1,10827.0,13,0.4255796730505597,1.64,5,5,0,2165.4,1.0,1
1,7411.0,13,0.423998229982969,1.64,5,5,0,1482.2,1.0,1
1,9545.0,12,0.4589673294864145,1.64,5,5,0,1909.0,1.0,1
0,8557.0,12,0.4476075084313344,1.64,4,4,1,2139.25,1.0,1
1,6854.0,12,0.4558818706731106,1.64,5,5,0,1370.8,1.0,1
1,11136.0,12,0.4565628655449971,1.64,5,5,0,2227.2,1.0,1
1,8260.0,12,0.4374849576915428,1.64,5,5,0,1652.0,1.0,1
1,8171.0,13,0.422545947309542,1.64,5,5,0,1634.2,1.0,1
0,6626.0,12,0.458886729892304,1.673469387755102,4,4,2,1656.5,1.0,1
1,9492.0,12,0.4698928499339463,1.64,5,5,0,1898.4,1.0,1
1,10717.0,12,0.4568933313156337,1.64,5,5,0,2143.4,1.0,1
1,9297.0,13,0.464634287434106,2.2777777777777777,5,5,0,1859.4,1.0,1
1,8029.0,12,0.4572571490913717,1.64,5,5,0,1605.8,1.0,1
0,7432.0,12,0.4557829450916795,1.64,4,4,1,1858.0,1.0,1
1,7984.0,12,0.4582360904363587,1.64,5,5,0,1596.8,1.0,1
0,9720.0,13,0.422339181543815,1.64,6,6,2,1620.0,1.0,1
0,11343.0,12,0.4672388892072929,1.64,6,6,2,1890.5,1.0,1
1,8739.0,12,0.4570982045819263,1.64,5,5,0,1747.8,1.0,1
1,8455.0,12,0.4572619853574221,1.64,5,5,0,1691.0,1.0,1
1,8687.0,12,0.4226348061800175,1.607843137254902,5,5,0,1737.4,1.0,1
1,8052.0,12,0.4684196180027762,1.64,5,5,0,1610.4,1.0,1
0,8914.0,12,0.4568917490482921,1.64,4,4,1,2228.5,1.0,1
1,7294.0,12,0.4565681120379645,1.64,5,5,0,1458.8,1.0,1
0,6014.0,12,0.4554347475439055,1.64,4,4,1,1503.5,1.0,1
1,8246.0,12,0.4674107455591769,1.64,5,5,0,1649.2,1.0,1
1,8778.0,12,0.4568383573994066,1.64,5,5,0,1755.6,1.0,1
1,9848.0,12,0.4584657938038776,1.64,5,5,0,1969.6,1.0,1
1,10144.0,12,0.4585428458222911,1.673469387755102,5,5,0,2028.8,1.0,1
1,9763.0,13,0.4543055211354718,1.64,5,5,0,1952.6,1.0,1
1,10911.0,12,0.4374712785447189,1.607843137254902,5,5,0,2182.2,1.0,1
1,9434.0,12,0.4576121289169225,1.64,5,5,0,1886.8,1.0,1
1,7370.0,12,0.4699496382636128,1.64,5,5,0,1474.0,1.0,1
1,9256.0,12,0.5700028318911932,3.4166666666666665,5,5,0,1851.2,1.0,1
1,8586.0,12,0.4574237655063868,1.64,5,5,0,1717.2,1.0,1
0,9594.0,12,0.4632070901830445,1.7083333333333333,4,4,1,2398.5,1.0,1
1,8961.0,11,0.5020093685709925,1.64,5,5,0,1792.2,1.0,1
1,9147.0,11,0.498719096676748,1.64,5,5,0,1829.4,1.0,1
1,10647.0,12,0.4595433083589467,1.673469387755102,5,5,0,2129.4,1.0,1
1,9604.0,12,0.4575825318190893,1.64,5,5,0,1920.8,1.0,1
1,8761.0,12,0.4388271040830516,1.673469387755102,5,5,0,1752.2,1.0,1
1,10035.0,12,0.4586074374219127,1.64,5,5,0,2007.0,1.0,1
0,9716.0,12,0.4589066739231526,1.64,5,5,1,1943.2,1.0,1
0,9694.0,12,0.4570556834967174,1.64,5,5,1,1938.8,1.0,1
1,9662.0,12,0.4557950374516044,1.64,5,5,0,1932.4,1.0,1
1,7843.0,12,0.4674672780032867,1.64,5,5,0,1568.6,1.0,1
1,5847.0,12,0.4684213165626287,1.64,5,5,0,1169.4,1.0,1
1,10407.0,11,0.4898469600435628,1.673469387755102,5,5,0,2081.4,1.0,1
1,8594.0,12,0.4586346854877379,1.64,5,5,0,1718.8,1.0,1
0,12285.0,11,0.498215975750638,1.64,6,6,2,2047.5,1.0,1
1,8672.0,12,0.4533095553323004,1.607843137254902,5,5,0,1734.4,1.0,1
1,7648.0,12,0.4576525552044219,1.64,5,5,0,1529.6,1.0,1
1,9714.0,12,0.4577011575384374,1.64,5,5,0,1942.8,1.0,1
1,9123.0,12,0.4566169992435124,1.64,5,5,0,1824.6,1.0,1
1,10075.0,12,0.4566187253594562,1.64,5,5,0,2015.0,1.0,1
1,7667.0,12,0.4560880343945177,1.64,5,5,0,1533.4,1.0,1
1,7737.0,12,0.4590235810896684,1.64,5,5,0,1547.4,1.0,1
0,11579.0,12,0.4587950680838384,1.64,6,6,2,1929.8333333333333,1.0,1
0,7098.0,12,0.4582548461283012,1.673469387755102,4,4,1,1774.5,1.0,1
1,9139.0,10,0.5237840265558887,1.607843137254902,5,5,0,1827.8,1.0,1
1,7929.0,12,0.4579396710363255,1.64,5,5,0,1585.8,1.0,1
1,7887.0,12,0.4543747767330604,1.64,5,5,0,1577.4,1.0,1
1,9664.0,11,0.4995144132551243,1.64,5,5,0,1932.8,1.0,1
1,7804.0,12,0.4580739968982573,1.64,5,5,0,1560.8,1.0,1
0,11380.0,12,0.4582850107136364,1.64,5,5,2,2276.0,1.0,1
1,8184.0,12,0.458662174287441,1.64,5,5,0,1636.8,1.0,1
1,10448.0,11,0.4995144132551243,1.64,5,5,0,2089.6,1.0,1
1,9854.0,12,0.4581732325025939,1.64,5,5,0,1970.8,1.0,1
1,9715.0,11,0.4999709907181575,1.64,5,5,0,1943.0,1.0,1
0,11596.0,11,0.4997616744961998,1.64,6,6,1,1932.6666666666667,1.0,1
1,10090.0,12,0.4581148682881832,1.64,5,5,0,2018.0,1.0,1
1,9355.0,11,0.5127060470503729,1.64,5,5,0,1871.0,1.0,1
0,9521.0,11,0.4987970032964089,1.64,6,6,2,1586.8333333333333,1.0,1
1,8082.0,13,0.4246470337083124,1.64,5,5,0,1616.4,1.0,1
1,10779.0,11,0.499453085408477,1.64,5,5,0,2155.8,1.0,1
0,8285.0,13,0.4206211192512859,1.64,5,5,2,1657.0,1.0,1
1,11717.0,11,0.500278641864387,1.64,5,5,0,2343.4,1.0,1
1,9110.0,12,0.4560409810002037,1.64,5,5,0,1822.0,1.0,1
1,7180.0,11,0.5475540370447423,2.2777777777777777,5,5,0,1436.0,1.0,1
1,9109.0,13,0.4342581022418775,1.64,5,5,0,1821.8,1.0,1
1,8617.0,10,0.5493662802274742,1.64,5,5,0,1723.4,1.0,1
0,9450.0,12,0.4593288206019494,1.64,5,5,1,1890.0,1.0,1
1,9586.0,12,0.4390229905377181,1.607843137254902,5,5,0,1917.2,1.0,1
1,9931.0,11,0.4992371256303506,1.64,5,5,0,1986.2,1.0,1
1,8429.0,11,0.4975026603936701,1.64,5,5,0,1685.8,1.0,1
1,9027.0,12,0.4588044616021172,1.673469387755102,5,5,0,1805.4,1.0,1
1,9017.0,12,0.4685993770180709,1.64,5,5,0,1803.4,1.0,1
1,9579.0,11,0.5002063607559697,1.64,5,5,0,1915.8,1.0,1
1,10967.0,11,0.4879497442166052,1.64,5,5,0,2193.4,1.0,1
1,10367.0,12,0.4594287636552064,1.673469387755102,5,5,0,2073.4,1.0,1
1,11373.0,11,0.5002647432320146,1.673469387755102,5,5,0,2274.6,1.0,1
0,10706.0,11,0.4951396847519705,1.64,5,5,1,2141.2,1.0,1
1,10932.0,11,0.4964336716715701,1.64,5,5,0,2186.4,1.0,1
1,10887.0,11,0.4679923744809154,1.64,5,5,0,2177.4,1.0,1
1,7526.0,11,0.4973559477436103,1.64,5,5,0,1505.2,1.0,1
1,8429.0,12,0.4568058428917898,1.64,5,5,0,1685.8,1.0,1
1,8482.0,11,0.4979738534438082,1.64,5,5,0,1696.4,1.0,1
1,8895.0,11,0.5008704349722455,1.673469387755102,5,5,0,1779.0,1.0,1
1,10630.0,11,0.5000776642790555,1.64,5,5,0,2126.0,1.0,1
1,8821.0,12,0.45846441072337,1.64,5,5,0,1764.2,1.0,1
1,8536.0,12,0.4572181362002678,1.64,5,5,0,1707.2,1.0,1
1,9079.0,11,0.4999761946722103,1.673469387755102,5,5,0,1815.8,1.0,1
1,9533.0,12,0.4576203443084645,1.64,5,5,0,1906.6,1.0,1
1,7651.0,12,0.45855815795618,1.64,5,5,0,1530.2,1.0,1
1,11075.0,12,0.4534949376179271,1.64,5,5,0,2215.0,1.0,1
0,11706.0,12,0.459132986683582,1.673469387755102,6,6,2,1951.0,1.0,1
1,6947.0,12,0.456627249621846,1.64,5,5,0,1389.4,1.0,1
1,8926.0,12,0.4550378036920061,1.673469387755102,5,5,0,1785.2,1.0,1
0,11621.0,13,0.4243844169550131,1.64,6,6,1,1936.8333333333333,1.0,1
1,10433.0,12,0.4554471028777351,1.64,5,5,0,2086.6,1.0,1
1,7845.0,12,0.4698911389696811,1.64,5,5,0,1569.0,1.0,1
1,8439.0,12,0.4566674099291898,1.64,5,5,0,1687.8,1.0,1
1,10511.0,12,0.4531273169784041,1.64,5,5,0,2102.2,1.0,1
1,9559.0,13,0.4235190296607779,1.64,5,5,0,1911.8,1.0,1
1,9422.0,19,0.6888111277895262,4.823529411764706,5,5,0,1884.4,1.0,1
1,9534.0,12,0.4595762241850895,1.673469387755102,5,5,0,1906.8,1.0,1
1,11035.0,11,0.4967769268506451,1.64,5,5,0,2207.0,1.0,1
1,7579.0,11,0.5007205540763761,1.673469387755102,5,5,0,1515.8,1.0,1
0,8364.0,12,0.4675910144557491,1.64,4,4,1,2091.0,1.0,1
1,9677.0,11,0.4989823447206176,1.64,5,5,0,1935.4,1.0,1
1,9625.0,12,0.4582930299227679,1.64,5,5,0,1925.0,1.0,1
1,10614.0,11,0.4979459432102042,1.64,5,5,0,2122.8,1.0,1
1,10350.0,13,0.4250753212946989,1.673469387755102,5,5,0,2070.0,1.0,1
1,8369.0,12,0.4584251410102309,1.673469387755102,5,5,0,1673.8,1.0,1
1,8744.0,10,0.5504542008874845,1.64,5,5,0,1748.8,1.0,1
0,10587.0,12,0.4568061805472374,1.64,6,6,1,1764.5,1.0,1
1,11819.0,12,0.4577248501012215,1.64,5,5,0,2363.8,1.0,1
1,8498.0,12,0.4563129175880133,1.64,5,5,0,1699.6,1.0,1
1,10101.0,12,0.4589444115370548,1.673469387755102,5,5,0,2020.2,1.0,1
0,6262.0,11,0.5006582704016315,1.64,4,4,1,1565.5,1.0,1
1,7737.0,11,0.4896875022645218,1.64,5,5,0,1547.4,1.0,1
0,7429.0,11,0.4991331247687404,1.673469387755102,4,4,2,1857.25,1.0,1
1,9589.0,12,0.4551486563352525,1.607843137254902,5,5,0,1917.8,1.0,1
1,7193.0,12,0.4041116787342656,1.28125,5,5,0,1438.6,1.0,1
1,9814.0,11,0.4972327820440999,1.64,5,5,0,1962.8,1.0,1
1,10634.0,11,0.4979251194121825,1.64,5,5,0,2126.8,1.0,1
1,8148.0,13,0.4230622229598703,1.64,5,5,0,1629.6,1.0,1
1,7787.0,12,0.4521465131095494,1.64,5,5,0,1557.4,1.0,1
1,7510.0,11,0.5033079055805083,1.673469387755102,5,5,0,1502.0,1.0,1
1,6958.0,11,0.4991594485864143,1.673469387755102,5,5,0,1391.6,1.0,1
0,9993.0,12,0.4563728141863132,1.64,5,5,1,1998.6,1.0,1
1,8979.0,11,0.4998251196576218,1.64,5,5,0,1795.8,1.0,1
1,8319.0,12,0.469863890903856,1.64,5,5,0,1663.8,1.0,1
1,9535.0,12,0.4558526557574636,1.64,5,5,0,1907.0,1.0,1
1,8485.0,11,0.4974296218672085,1.64,5,5,0,1697.0,1.0,1
1,10860.0,13,0.425499698378103,1.64,5,5,0,2172.0,1.0,1
1,8194.0,11,0.4994220748833731,1.64,5,5,0,1638.8,1.0,1
1,7482.0,12,0.4525912890141019,1.64,5,5,0,1496.4,1.0,1
1,8864.0,13,0.3930489184481811,1.64,5,5,0,1772.8,1.0,1
1,10359.0,12,0.4526647650770161,1.64,5,5,0,2071.8,1.0,1
1,10651.0,12,0.4564008749977272,1.64,5,5,0,2130.2,1.0,1
1,9058.0,13,0.403628364709087,1.607843137254902,5,5,0,1811.6,1.0,1
1,8545.0,12,0.4237521110006819,1.64,5,5,0,1709.0,1.0,1
1,8751.0,13,0.4248684773296679,1.673469387755102,5,5,0,1750.2,1.0,1
1,7364.0,13,0.418721018360889,1.64,5,5,0,1472.8,1.0,1
1,7925.0,12,0.4291423348482694,1.64,5,5,0,1585.0,1.0,1
1,8918.0,12,0.4569215025546147,1.64,5,5,0,1783.6,1.0,1
1,8445.0,12,0.460905353669412,1.673469387755102,5,5,0,1689.0,1.0,1
1,9914.0,11,0.4975591861222112,1.64,5,5,0,1982.8,1.0,1
1,8903.0,12,0.458462683653771,1.64,5,5,0,1780.6,1.0,1
1,6308.0,11,0.5477677401370591,2.2777777777777777,5,5,0,1261.6,1.0,1
1,8376.0,13,0.4328433421856043,1.64,5,5,0,1675.2,1.0,1
1,7025.0,12,0.455652993497488,1.64,5,5,0,1405.0,1.0,1
1,8569.0,11,0.4772857064214479,1.64,5,5,0,1713.8,1.0,1
1,10451.0,13,0.3912847229000943,1.607843137254902,5,5,0,2090.2,1.0,1
1,7509.0,113,0.7003956414354549,4.7229357870904405,5,5,0,1501.8,1.0,2
1,13491.0,276,0.5517003893516389,4.955356249106169,5,5,0,2698.2,1.0,2
1,13108.0,138,0.4890360431125601,2.280350850198276,14,5,0,2621.6,2.8,2
1,11144.0,130,0.7543251328850555,9.0,6,5,0,2228.8,1.2,2
1,8859.0,110,0.7946991441159353,5.801125858356272,5,5,0,1771.8,1.0,2
