attempt_id,success,correct_answer,user_answer,total_time,mouse_move_count,avg_mouse_speed,max_mouse_speed,click_count,avg_click_interval,keypress_count,backspace_count,input_change_count,final_input_length,edit_distance,time_per_character,error_rate
1742914435677,True,xeffban4,xeffban4,11463.0,217,0.549116763181434,2.8333333333333335,0,0,0,0,8,8,0,1432.875,1.0
1742914450865,True,dn2ym,dn2ym,8558.0,235,0.5186083027980414,3.0,0,0,0,0,5,5,0,1711.6,1.0
1742914462903,True,556wd,556wd,11093.0,326,0.4791548345235862,3.3333333333333335,0,0,0,0,5,5,0,2218.6,1.0
1742914477323,True,5bg8f,5bg8f,11138.0,244,0.4954982389737912,3.857142857142857,0,0,0,0,5,5,0,2227.6,1.0
1742914491804,True,gw468,gw468,12084.0,282,0.491372841023479,2.5872528966106905,0,0,0,0,5,5,0,2416.8,1.0
1742914509744,True,pwebm,pwebm,10054.0,273,0.44691994462593715,3.0539369037759925,0,0,0,0,5,5,0,2010.8,1.0
1742914522894,False,4mp8w58n,4mp3w58n,15199.0,182,0.711347521457779,3.562926387738658,0,0,0,0,8,8,1,1899.875,1.0
1742914541766,True,77387,77387,11704.0,261,0.5272463344801036,3.0,0,0,0,0,5,5,0,2340.8,1.0
1742914557313,True,7y2x4,7y2x4,13286.0,315,0.4735194712564807,4.4,0,0,0,0,5,5,0,2657.2,1.0
1742914574825,True,2ce2yxnd,2ce2yxnd,15269.0,246,0.44968104914139845,3.475864303027554,0,0,0,0,8,8,0,1908.625,1.0
1742914595417,True,mn5c4,mn5c4,15801.0,289,0.49104508316741274,3.455253320699378,0,0,0,0,5,5,0,3160.2,1.0
1742914614877,True,c2fb7,c2fb7,19831.0,341,0.6395893719333984,4.8373546489791295,0,0,0,0,10,5,0,3966.2,2.0
1742914638284,True,bw6n6,bw6n6,13817.0,318,0.4468297247710711,2.6666666666666665,0,0,0,0,5,5,0,2763.4,1.0
1742914659148,True,gnbde,gnbde,18542.0,405,0.45033879797755433,3.2857142857142856,0,0,0,0,11,5,0,3708.4,2.2
1742914757249,True,33ng4,33ng4,8063.0,154,0.5650468559614911,4.384315479321969,0,0,0,0,5,5,0,1612.6,1.0
1742914789623,True,c4bgd,c4bgd,9464.0,257,0.5189391129513716,5.651440127100709,0,0,0,0,5,5,0,1892.8,1.0
1742914802916,True,e7x45,e7x45,10218.0,180,0.6039760492361014,2.8713930346059686,0,0,0,0,5,5,0,2043.6,1.0
1742914816759,True,2gbxex58,2gbxex58,14983.0,231,0.485010416757702,3.2596012026013246,0,0,0,0,8,8,0,1872.875,1.0
1742914834947,True,2g7nm,2g7nm,8180.0,225,0.545106789576478,4.714045207910317,0,0,0,0,5,5,0,1636.0,1.0
1742914846798,True,38n57,38n57,7419.0,203,0.5205987203902879,5.632051136131489,0,0,0,0,5,5,0,1483.8,1.0
1742914857687,False,ewyg7,ewyg,7897.0,209,0.5700700162328717,2.973213749463701,0,0,0,0,4,4,1,1974.25,1.0
1742914871266,True,25257,25257,12857.0,199,0.6004937024999519,3.440455593940656,0,0,0,0,5,5,0,2571.4,1.0
1742914887956,True,dbny3,dbny3,8765.0,300,0.49561589527807676,2.6076809620810595,0,0,0,0,5,5,0,1753.0,1.0
